Client_ID;Nom;Âge;Produit_Acheté;Montant_Achat;Date_Achat;Méthode_Paiement;Code_Barre;SWIFT;Latitude;Longitude;Ville;Pays
08317315;Giguère, Monique ;31;Enceinte Bluetooth;1003.0,00;2022-09-19;virement_bancaire;9405391037177;LRXNGBXD;50.26729;-119.27337;Vernon;Canada
08014139;william paré;56;Router Wi-Fi;-9221.2;2021-12-28;paypal;3839288619577;DFZFGB9Z6VK;53.51684;-113.3187;Sherwood Park;Canada
09558557; Vanessa Charette;37;E-book;-7304.25;02/09/2021;PayPal;3983684577600;JTAQGBIT;174.29999;-220.24157;Beaconsfield;Canada
08350480; AntoinE Lalonde;35;Souris Sans Fil;-7331.900000000001;2021-11-02;Credit Card;2459334419695;XCXKGB4L;45.40008;-73.58248;Sainte-Catherine;Canada
08940964;Guay, Luc;35;Souris Sans Fil;-7596.25;19/07/2024;PayPal;6613906048058;KQWHGBJD;46.1351;-60.1831;Sydney;Canada
09998131;Legault, Sophie;30;Clavier Bluetooth;327.49;2020-10-06;Credit Card;5179086416861;YEPRGBM5;45.44868;-73.81669;Pointe-Claire;Canada
08898333;Simone Desrosiers;31;Caméra de Sécurité;3614.5499999999997;02/09/2021;Virement Bancaire;9116655355905;FLTZGB2J2CO;49.88307;-119.48568;Kelowna;Canada
08110398;Alexandra Deschênes;75;Télévision;68.74;2023-08-02;carte de crédit;1477053833883;RPTXGBJBY7C;43.86682;-211.57576;Markham;Canada
09439405;Bernard Larouche;16;Caméra de Sécurité;601.99;31/05/2023;Virement Bancaire;5104636815795;FGQOGB9B;45.43341;-165.01907;Beaconsfield;Canada
08457622;Nicole Leduc;44;Chargeur Sans Fil;1042.71;01/11/2021;virement_bancaire;4384046084320;MVECGBY7O0P;50.26729;-119.27337;Vernon;Canada
08495785;éric morissette-robitaille;46;Tablette;946.93;15/07/2023;PayPal;3248262925182;FKEXGBBU;45.44868;-73.81669;Pointe-Claire;Canada
08742315;André ThibodeaU;21;Télévision;599.41;04/02/2025;PayPal;9499939330516;EQTPGBXLY54;45.4473;-73.75335;Dorval;Canada
09306042;Gilles-Grégoire Paquette;55;Casque Audio;1276,87;2020-11-30;Virement Bancaire;7975736609656;TXSTGB87C7G;45.40008;-73.58248;Sainte-Catherine;Canada
09388604;Fortier, Gilbert;21;Drone;-2801.25;09/04/2022;Virement Bancaire;4472649082772;XQDFGB8I;45.44868;-73.81669;Pointe-Claire;Canada
08702791;Aurélie Boisvert-Gravel;31;Enceinte Bluetooth;1260.17;29/07/2023;virement_bancaire;2111751868929;RMBYGBKVJKJ;45.4473;-73.75335;Dorval;Canada
08447425;Gilles Tremblay;74;Tablette;-8428.0;2023-03-21;virement_bancaire;4077780973394;ONOCGBAP9R9;49.88307;-119.48568;Kelowna;Canada
08205025;Élodie Provost;19;Tablette;-8583.45;14/06/2020;Virement Bancaire;1622499982798;BCYJGBUXYE1;53.51684;-113.3187;Sherwood Park;Canada
09721456;Grégoire Labrecque-Bergeron;27;Projecteur;4388.5;25/07/2020;paypal;8179469548995;ETSPGB755LO;206.11621;-79.2663;Markham;Canada
09107137;Robert, Anaïs;54;Lunettes de Réalité Virtuelle;108.84;2021-10-22;carte_credit;3034414488502;VKKMGBBL;49.88307;-119.48568;Kelowna;Canada
08770271;Lucie Ferland-Robert;73;Souris Sans Fil;756.78;2022-05-23;carte de crédit;6084958803955;CEIAGBVY8KY;45.4473;-73.75335;Dorval;Canada
08450463;COLETTE-FRÉDÉRIQUE VAILLANCOURT;74;Console de Jeu;1042.82;15/04/2024;virement_bancaire;4384215031780;ZPQEGBMV;45.40008;-73.58248;Sainte-Catherine;Canada
08521828;Larouche, Pierre;28;E-book;1978.16;2023-09-09;carte de crédit;8104091570182;ASYJGBNUMMS;43.86682;-256.75885;Markham;Canada
09714229;Provencher, Alexandre;16;Drone;613.85;22/03/2023;PayPal;8138585424934;CJTKGB82;138.63958;-73.86586;Beaconsfield;Canada
08701602; Hélène Turcotte;71;Balance Connectée;400,12;23/08/2023;paypal;9795453817923;ZWODGB3T;46.1351;-169.77523;Sydney;Canada
09332942;Lebel, Christelle;27;Enceinte Bluetooth;1304.71;2024-09-27;PayPal;5577017157720;YLTSGBI6GZG;114.12222;-80.38297;Norfolk County;Canada
09487697;Hugues-Théodore Richard;58;Chargeur Sans Fil;1995.53,00;2025-01-12;Credit Card;6153966958329;XWSPGBH3;42.8334;-80.38297;Norfolk County;Canada
08724618;Élise Drouin;38;Écouteurs;540.9;02/05/2023;carte de crédit;0132902278468;GGVKGBTT1WF;50.26729;-119.27337;Vernon;Canada
09862401;Blouin, Alain;75;Souris Sans Fil;1299.41;23/11/2022;PayPal;5140369656663;RGVFGB4IM9Y;42.8334;-80.38297;Norfolk County;Canada
08422019;René Roberge;-5;Casque Audio;1726.02;04/04/2022;paypal;2126796927869;MLHFGB1A5P6;43.86682;-289.56076;Markham;Canada
09950092;Morissette, Brigitte;65;Appareil de Streaming;-9155.800000000001;28/06/2022;Virement Bancaire;1284781891371;VURZGBTD;42.8334;-234.85427;Norfolk County;Canada
09778795;Florence Provencher;200;Imprimante;862.95;20/01/2025;carte_credit;4420949407924;VJZXGBBS;45.40008;-73.58248;Sainte-Catherine;Canada
09814424;LaNglois, Zoé;52;Écran;900.77;27/01/2020;virement_bancaire;1929275243723;KCETGBJ5;45.44868;-73.81669;Pointe-Claire;Canada
08723956;REnée Larose;53;Chargeur Sans Fil;258.67;06/08/2020;Virement Bancaire;2767478366745;QNAJGB2Y;46.1351;-60.1831;Sydney;Canada
09018563;DiAne Plante;150;Souris Sans Fil;1595.7;2024-02-23;PayPal;4967393852585;VACAGB0G;53.51684;-113.3187;Sherwood Park;Canada
08534439;Daniel Bergeron;78;Tablette;-2191.9,00;2024-11-06;carte de crédit;3911192692126;JOVCGB3R1UQ;45.4473;-73.75335;Dorval;Canada
09066502;Charlotte Renaud;56;Enceinte Bluetooth;1245,42;2020-05-11;carte de crédit;3962712863915;WIDBGBEEQ2B;45.40008;-73.58248;Sainte-Catherine;Canada
09064256;Roger Martineau;18;Appareil Photo;1719.03;2024-11-09;carte_credit;7766183067195;KVJMGBDFX8V;46.23899;-239.44644;Charlottetown;Canada
08328069;Larouche, Océane;22;Lunettes de Réalité Virtuelle;966.0,00;2024-08-19;carte_credit;5717320309373;CZRUGBT582B;146.24637;-73.86586;Beaconsfield;Canada
09506138;Victor Dufour;54;Imprimante;1820.43;2024-10-12;virement_bancaire;0270790320200;ZDOTGBKEGH5;50.26729;-119.27337;Vernon;Canada
09136564;gélinas, tristan;150;Écouteurs;862.82;16/09/2020;Credit Card;3092511426254;OHSBGBIG;199.58193;-60.1831;Sydney;Canada
08207104;Daniel Blouin;71;Écouteurs;460.74;15/05/2023;Credit Card;4672324876324;TFWPGBFT;42.8334;-80.38297;Norfolk County;Canada
08833181;Robitaille, Rosalie;78;Drone;1935.35;2022-08-16;carte de crédit;7340312772206;ULJGGB1Q;144.48010;-80.38297;Norfolk County;Canada
08010827;Boutin, René;59;Chargeur Sans Fil;1253.21;07/08/2020;carte de crédit;3799563531539;HXNGGBYO;46.23899;-63.13414;Charlottetown;Canada
09706231;Maurice Vachon;37;Montre Connectée;8400.0;2020-09-14;virement_bancaire;3543520904214;ONFYGBVOSKK;50.26729;-119.27337;Vernon;Canada
09168732;CôtÉ-Dupont, Dominique;200;Chargeur Sans Fil;1259.86;2022-03-19;PayPal;3356939290607;PXYQGBC1;53.51684;-113.3187;Sherwood Park;Canada
08177315;Martin, Claudine;23;Projecteur;-4462.45;07/11/2021;carte_credit;3107427990772;WMFZGBX3;46.1351;-60.1831;Sydney;Canada
09658042; Boily, Océane;76;Chargeur Sans Fil;1656.45;02/03/2023;Credit Card;9319508501652;TBLLGBL9E9N;45.4473;-73.75335;Dorval;Canada
08817938;Florence Ferland;67;Souris Sans Fil;195.45;2021-05-19;virement_bancaire;6401557788177;OTLZGBEM3FF;45.44868;-73.81669;Pointe-Claire;Canada
08112415;Vallée, Céline-Claire;67;Appareil de Streaming;1797.44;2024-12-02;PayPal;0468275670432;AZHQGBV0;50.26729;-119.27337;Vernon;Canada
09798878;Marguerite Martin;72;Imprimante;1954.93;2024-08-22;Credit Card;4243754025479;TFWRGBSL;45.4473;-73.75335;Dorval;Canada
08310590;Raymond-Parent, Denise;17;Télévision;-4586.3,00;2021-01-22;carte de crédit;0552578284103;PYEOGBUJA86;42.8334;-80.38297;Norfolk County;Canada
09492974;TROTTIER, RÉMY;27;Imprimante;1385.27;2020-03-16;carte de crédit;8140693751505;SQHZGBRM;45.43341;-73.86586;Beaconsfield;Canada
09718630;martine vézina;17;Appareil de Streaming;90.67;23/08/2022;carte_credit;0562656504559;ORCGGB202SK;45.44868;-73.81669;Pointe-Claire;Canada
09991231;Louise-Élodie Paquette;38;Écran;1364.8;27/10/2024;Virement Bancaire;9610646287928;FMJRGB5C;43.86682;-79.2663;Markham;Canada
08787309;Jean Dupuis;59;Écouteurs;8852.85;2024-12-09;paypal;7146273014719;SPSNGBQ4HX6;50.26729;-119.27337;Vernon;Canada
09290259;Maxime Michaud;73;Casque Audio;620.78;2020-04-09;Virement Bancaire;5650448183213;RKKVGBTR;46.1351;-60.1831;Sydney;Canada
08895202;Frédérique Desbiens;20;Projecteur;1877.54;2022-07-04;paypal;5213283389884;NOCDGBIB;45.40008;-73.58248;Sainte-Catherine;Canada
09527980;Lavoie, Julien;46;Appareil Photo;1040.48;2023-11-06;virement_bancaire;1322342321612;AYPYGB1C;49.88307;-497.84916;Kelowna;Canada
09890718;Bernard Gaudreault;-5;Appareil de Streaming;768.25;2023-06-14;carte de crédit;1193932501246;LFQYGBP6EGA;53.51684;-113.3187;Sherwood Park;Canada
08428011;Lavallée, Françoise-Océane;17;Enceinte Bluetooth;-9342.45;2020-12-15;carte de crédit;1256638361511;DQEPGBXS9CF;42.8334;-214.99771;Norfolk County;Canada
09647947;Théodore-Nicolas Fortier;19;Appareil de Streaming;3348.1,00;2025-02-02;carte de crédit;6317520716781;DEMMGBGK;46.23899;-63.13414;Charlottetown;Canada
08539618;Harvey, Patricia;72;Montre Connectée;1231.25,00;09/06/2021;Credit Card;9946579678428;DDIPGB5OIBG;45.43341;-73.86586;Beaconsfield;Canada
08026958;Maude Chouinard;200;Appareil Photo;1494.09;30/06/2020;paypal;1877347784851;YBNDGBY2;42.8334;-80.38297;Norfolk County;Canada
09700284;Desrosiers, René;60;Appareil Photo;906.42;2020-09-10;Credit Card;6719788977827;MIPSGBYW;43.86682;-79.2663;Markham;Canada
09090255;Audet, Lucas;78;Écran;1528.89;02/07/2020;PayPal;5565033349113;DKFAGB8UC31;50.26729;-119.27337;Vernon;Canada
09407909;Margot Larouche;76;Ordinateur;9641.900000000001;2021-08-31;carte de crédit;1713578529451;GPUZGBE8NSQ;45.43341;-73.86586;Beaconsfield;Canada
08639196;Diane Girard;72;Souris Sans Fil;547.57;05/12/2022;Credit Card;8763514846855;NMITGB63;102.42709;-60.1831;Sydney;Canada
08082978;Lamoureux-Daigle, Diane;-5;Clavier Bluetooth;491.34;2022-10-02;Credit Card;9690835723246;NKCUGBN0RSK;43.86682;-318.25838;Markham;Canada
08631237;KevIn-Raphaël Rioux;34;Clavier Bluetooth;1142.56;22/11/2022;PayPal;6603242044821;XPZAGBDF;42.8334;-80.38297;Norfolk County;Canada
08165169;Édouard-Tristan Rodrigue;75;E-book;1227,64;02/08/2022;carte de crédit;1898471391555;ZXXHGB1NJGL;190.96432;-119.48568;Kelowna;Canada
09649071;Gélinas, Laurent;35;Clavier Bluetooth;457.86;11/03/2022;carte de crédit;3425754090034;RMJUGBXH8P2;98.69921;-73.81669;Pointe-Claire;Canada
08441348;Paul Pouliot;150;Webcam;-2232.1;2021-08-21;Virement Bancaire;6041776561245;LNTXGB9U;45.40008;-73.58248;Sainte-Catherine;Canada
08272065;Élisabeth Laroche;76;Disque Dur Externe;660.68;04/06/2020;virement_bancaire;2382965772429;ZJGCGB0XLZY;211.64872;-119.27337;Vernon;Canada
09089310;Jean Lebel-Beaudry;31;Drone;1684.58;2020-11-14;Virement Bancaire;6969421529108;YOVPGBHONMR;169.81899;-197.60396;Markham;Canada
09263932;Noël Lachance-Labelle;53;Caméra de Sécurité;1246.81,00;2024-02-05;virement_bancaire;0443973597106;EKWMGBNY1QE;46.23899;-63.13414;Charlottetown;Canada
08053756;Nguyen, Jacques;18;Enceinte Bluetooth;616.67,00;15/03/2023;paypal;4652809242875;OECKGB71JQH;42.8334;-80.38297;Norfolk County;Canada
09745643;Villeneuve, Lorraine;51;Montre Connectée;308,26;2022-04-02;Credit Card;2572870320321;PIFWGB31;46.23899;-63.13414;Charlottetown;Canada
09758773; Étienne St-Pierre;62;Ordinateur;376.81;2021-10-22;carte de crédit;3422849939087;NCHYGB5G;42.8334;-369.37185;Norfolk County;Canada
09165915;André Caron;32;Chargeur Sans Fil;1488.69;2022-05-18;Virement Bancaire;7749050975922;BZUJGBUD;130.33254;-159.03670;Charlottetown;Canada
08616425;Aurélie Gauthier;35;Écouteurs;1841.5;28/05/2024;paypal;2664214764929;VDLQGBM52Y4;43.86682;-79.2663;Markham;Canada
08616593;Mathilde Bernard;37;Projecteur;785.42;2020-06-24;carte_credit;8573278814768;ZPJEGBIT;49.88307;-119.48568;Kelowna;Canada
08490810;Roger Carrier;38;Webcam;753.97;18/02/2022;carte de crédit;7945491801725;MBCNGBTU;50.26729;-119.27337;Vernon;Canada
08945235;Yves Ménard;34;Souris Sans Fil;-4628.25,00;2024-07-03;Credit Card;1680061027766;JTTLGBZTFII;203.44220;-73.86586;Beaconsfield;Canada
08030375;Blais, Patrick-Sébastien;59;E-book;1591,59;11/06/2020;carte de crédit;7276012277706;SHGJGBZDVAG;46.1351;-60.1831;Sydney;Canada
08799845;Boutin, Henriette-Karine;28;Drone;1349.12;20/01/2023;Credit Card;9730806958144;PDPTGBW21BK;43.86682;-79.2663;Markham;Canada
09573833;Caroline Richer-Arsenault;64;Montre Connectée;-1963.1;2023-09-27;Credit Card;6657293417226;FTPDGB05;43.86682;-79.2663;Markham;Canada
09800540;Georges Archambault;67;Webcam;-7687,799999999999;2024-06-10;Virement Bancaire;8015619318370;KZLYGBC9RJ6;223.84734;-119.27337;Vernon;Canada
08771193;Robert Lapointe;57;Souris Sans Fil;1304,32;2020-11-11;carte de crédit;1352478712558;DGONGBAP;45.40008;-73.58248;Sainte-Catherine;Canada
09821453;Massé, Mathilde;67;Webcam;205.01;08/04/2021;Credit Card;8632666785070;YAWZGB7E;46.23899;-63.13414;Charlottetown;Canada
08626066;Tristan Bergeron;52;Ordinateur;1613,94;19/01/2025;PayPal;8466845504899;WMOUGBN8;50.26729;-119.27337;Vernon;Canada
08563415;Geneviève Charette;27;Drone;437.66;19/09/2023;carte de crédit;2884318848527;AZRSGBQP;43.86682;-79.2663;Markham;Canada
09105485;Benjamin St-Jean;16;Clé USB;1227.83;14/05/2023;carte de crédit;1749075399891;LJJVGBIY;53.51684;-113.3187;Sherwood Park;Canada
09589353;Étienne LAbbé;21;Montre Connectée;718.69;14/03/2022;paypal;6110627371583;SRQYGBZQ512;45.40008;-73.58248;Sainte-Catherine;Canada
08282774;Guillaume Fillion;17;Téléphone;809,71;2022-06-12;virement_bancaire;2851961159409;DLJLGBTS;45.40008;-73.58248;Sainte-Catherine;Canada
09296046;Larose-Cormier, Gérard;31;Clavier Bluetooth;573.41;11/07/2022;Virement Bancaire;1851067949752;PXTEGBI6322;45.4473;-73.75335;Dorval;Canada
09996632; Lucy Pelletier;66;Télévision;1345.4;2024-12-13;virement_bancaire;7412094818134;SQGYGB46;45.43341;-73.86586;Beaconsfield;Canada
09204331;Sébastien Desrochers;19;Télévision;-3909.5;2021-08-27;carte_credit;9070562608564;CDDRGBKSJLQ;46.23899;-63.13414;Charlottetown;Canada
08620958;Dupuis, Benoît;76;Console de Jeu;6983.049999999999;06/01/2022;PayPal;5265461033997;PQYQGBYH;43.86682;-79.2663;Markham;Canada
08786173;Dufour, Mélanie;25;Télévision;1567.0;21/09/2024;PayPal;0489138249671;UQGZGBJX;53.51684;-113.3187;Sherwood Park;Canada
08868701;Tanguay-Fortier, Valérie;53;Projecteur;416.75;2023-05-17;paypal;2007494653987;BFXRGBETFZH;45.4473;-73.75335;Dorval;Canada
09639850;Renée Martineau;32;Imprimante;-4084.9;04/05/2022;virement_bancaire;3553795020977;AVFNGB95;45.44868;-73.81669;Pointe-Claire;Canada
09180710;Vanessa Brunet;55;Caméra de Sécurité;-6240.4;2021-11-06;carte de crédit;2017537030453;CTUJGBOO;45.40008;-73.58248;Sainte-Catherine;Canada
08479303; lafontaine, brigitte;59;Console de Jeu;1084.78;2021-06-07;Credit Card;8728399921929;EISHGB7R;49.88307;-119.48568;Kelowna;Canada
09948709;Louis Desrosiers;19;Chargeur Sans Fil;448.74;2024-05-13;Virement Bancaire;6418775803049;ROKAGBZMVFB;49.88307;-119.48568;Kelowna;Canada
08332547;Gingras, André;59;Chargeur Sans Fil;68.15;2022-03-26;Virement Bancaire;0954317350580;CYTTGB2G;46.1351;-60.1831;Sydney;Canada
09110069;Emmanuel Leblanc;55;Clavier Bluetooth;492.37;01/10/2024;virement_bancaire;7049611080462;DTYNGBOA3Y3;45.44868;-154.64089;Pointe-Claire;Canada
09150782;Denis Lapointe-Côté;52;Télévision;1009.39;2023-01-28;Virement Bancaire;1939284567970;HEZBGBDI;43.86682;-79.2663;Markham;Canada
08854988;Raymond Houle;28;E-book;1350.11;2023-02-13;virement_bancaire;4508920388063;GGUGGBEVM43;228.92075;-119.27337;Vernon;Canada
09959460;Denis Fillion;200;Télévision;5055.15;2024-07-12;Credit Card;0730337933756;GMFAGBXAEWB;53.51684;-113.3187;Sherwood Park;Canada
08473950;Gilles Savard;57;Appareil de Streaming;646.08;20/06/2021;Credit Card;3425832302417;VEMUGBHV;49.88307;-119.48568;Kelowna;Canada
09355286;Émile Bédard;30;Router Wi-Fi;-3696,2;2024-07-24;Credit Card;2338655963097;RJZEGBUP;45.43341;-73.86586;Beaconsfield;Canada
09897311;Gabriel Gendron;31;Caméra de Sécurité;1091.2;2022-01-02;carte_credit;8578725587776;SMUZGBCNOM2;49.88307;-119.48568;Kelowna;Canada
09466920;Beaulieu, Manon;29;Souris Sans Fil;26.48;2020-09-10;carte_credit;1478539078958;OONNGBX5URY;101.97016;-73.86586;Beaconsfield;Canada
09341517;Jonathan Dumas;200;Montre Connectée;5857.4;05/03/2021;PayPal;1150835354447;WTEYGB8Q;45.43341;-73.86586;Beaconsfield;Canada
09566903; MicHel Perron;20;Clavier Bluetooth;342.01;04/03/2021;Virement Bancaire;3738987751536;YWNGGB229BX;167.15508;-73.75335;Dorval;Canada
08407559;Jacqueline Grégoire;69;Lunettes de Réalité Virtuelle;1494.85;21/11/2023;Credit Card;8459090225992;MGMCGB8YM4G;111.25872;-80.38297;Norfolk County;Canada
08412188;Yves Giguère;55;Télévision;742,35;20/02/2020;carte_credit;3164334817059;FKNMGBKH;45.4473;-73.75335;Dorval;Canada
08716323;Larose, Jeanne;19;Disque Dur Externe;406.9;2023-09-01;virement_bancaire;7299493874301;OCMTGBP7;42.8334;-80.38297;Norfolk County;Canada
09779013;Emmanuelle Lebel-Bisson ;45;Chargeur Sans Fil;1414.96;2023-09-05;carte_credit;4692632967620;MWBHGBKR;46.1351;-60.1831;Sydney;Canada
08137685;St-Jean, Astrid;25;Télévision;1223.25,00;2020-07-17;paypal;5672438070174;KXMGGBZCAQH;45.4473;-295.41161;Dorval;Canada
08771186;CAtherine Tardif-Duval;48;Appareil de Streaming;288,78;11/06/2021;Virement Bancaire;2209124186210;VIEOGBWL;49.88307;-462.86172;Kelowna;Canada
09370814;Jeannine Lévesque;39;Souris Sans Fil;1684,22;2023-02-03;paypal;0633533106002;GVVCGBOGKKC;45.44868;-73.81669;Pointe-Claire;Canada
08558398; Jacqueline Thibault;50;Télévision;-162.7;14/03/2021;carte de crédit;1552065063739;VIUTGBXC;46.23899;-63.13414;Charlottetown;Canada
08497185;Brunet, Aurore;59;Caméra de Sécurité;906.26;04/09/2021;Credit Card;6252571509978;QUXHGB6AOBH;172.56339;-79.2663;Markham;Canada
09391024;Édith-Christine Lessard;80;Lunettes de Réalité Virtuelle;1252.86;2021-12-10;Virement Bancaire;0397524508649;HXKKGBPN;53.51684;-548.88616;Sherwood Park;Canada
08396853;Mathilde Gagnon-Paquette;43;Enceinte Bluetooth;1913.41;30/06/2024;paypal;1302321298333;NXOJGBKM;49.88307;-119.48568;Kelowna;Canada
09934498;Jérôme Houde-Lavigne;40;Tablette;-6721.599999999999,00;27/06/2022;PayPal;5662776896277;YMNCGBT8;45.4473;-73.75335;Dorval;Canada
09467477;Marcelle Desrochers;57;Ordinateur;890.85;2022-06-26;PayPal;5273230085764;MXLMGB5TE0C;46.23899;-63.13414;Charlottetown;Canada
09236455;Océane Bergeron;72;Drone;866.19;2023-05-13;virement_bancaire;6337050249726;HTSVGBKAHFY;45.44868;-73.81669;Pointe-Claire;Canada
09836266;Duguay, Laurence;55;E-book;1895.45;2022-10-03;PayPal;6946119524362;AFPAGBGE070;46.1351;-60.1831;Sydney;Canada
08225221;Christelle-Laurence Boily;56;Appareil de Streaming;530.9;27/07/2020;Credit Card;9323023467911;CJCMGBHR;46.23899;-63.13414;Charlottetown;Canada
08937711;Jérôme Asselin;51;Casque Audio;1247.4;08/12/2024;virement_bancaire;9013806984772;TNKLGBVUPXZ;45.44868;-73.81669;Pointe-Claire;Canada
09551077;André Vézina;39;Télévision;548.96;2020-08-20;carte de crédit;8435797863057;ULBZGBU2;49.88307;-119.48568;Kelowna;Canada
09691568;Maurice Arsenault;150;Télévision;2481.1000000000004;2023-02-20;virement_bancaire;2898027148724;DPVRGBPPNKF;46.23899;-63.13414;Charlottetown;Canada
09256439;Nathalie-Camille Massé;68;Casque Audio;623.18;2020-09-13;carte_credit;8715399156680;ZHHIGBHSFHF;42.8334;-80.38297;Norfolk County;Canada
09195257;Kevin Leblanc;200;Écouteurs;1714.7;19/01/2023;carte_credit;3665528993165;ROKEGBSO;45.40008;-73.58248;Sainte-Catherine;Canada
09942097;Laurence Beauregard;60;Projecteur;986.81;2020-08-21;carte de crédit;9737460523305;PXMJGBKB;53.51684;-113.3187;Sherwood Park;Canada
08675668;Dorothée Denis;20;Caméra de Sécurité;1665.7;2024-10-08;Credit Card;8612590472925;WPJEGBNNMAX;50.26729;-119.27337;Vernon;Canada
09662018;Charlotte-Andrée Thibault;60;Disque Dur Externe;9944.25;2025-01-24;carte de crédit;5962630136748;UXMYGBF3;46.1351;-60.1831;Sydney;Canada
08750112;Marcoux, René;60;Tablette;29,95;2023-06-16;carte de crédit;8309997419263;UWNJGBIGUE8;45.4473;-73.75335;Dorval;Canada
08688873;Grégoire Duguay;66;Balance Connectée;1321.17;28/05/2023;Virement Bancaire;1292087510292;UFCRGBQC;46.23899;-63.13414;Charlottetown;Canada
08458261;Julien-Arthur Boily;24;Chargeur Sans Fil;208.29;20/11/2024;Credit Card;4872975859886;WDVBGBPC;49.88307;-119.48568;Kelowna;Canada
09329836;Caroline Dupont;30;Montre Connectée;83.65;2023-03-20;virement_bancaire;1844626714625;CUXIGBMX;50.26729;-119.27337;Vernon;Canada
09262560;Yves Bérubé;54;Projecteur;811.0;2020-05-26;PayPal;1818615155423;IADMGBOY;46.23899;-63.13414;Charlottetown;Canada
09849716;Bilodeau, Manon;42;E-book;1410.61;20/02/2023;Virement Bancaire;0256258896791;IAVQGBJI;45.4473;-73.75335;Dorval;Canada
09405394;Renaud-Leduc, Christelle;69;Enceinte Bluetooth;-9423.75;16/02/2024;PayPal;8446834146514;CXHCGBKD;46.23899;-63.13414;Charlottetown;Canada
09706828;Laurie-Nicole Dallaire;63;Clavier Bluetooth;5794.099999999999;2024-08-03;virement_bancaire;1609306853892;TOFVGB7O;149.43622;-73.75335;Dorval;Canada
09285064;Lucas Sirois;78;Souris Sans Fil;425.18,00;06/07/2023;virement_bancaire;8144744309639;UQBOGB5DWA3;42.8334;-80.38297;Norfolk County;Canada
09105263;David Desrosiers;70;Appareil Photo;-7847,75;17/07/2022;virement_bancaire;1882617024377;LJLNGBL8RG2;46.1351;-60.1831;Sydney;Canada
08256058;Gilbert Champagne;31;Projecteur;570.69,00;2020-03-17;carte_credit;6650237416781;ZVWEGBUZ6YI;46.23899;-63.13414;Charlottetown;Canada
08225801;Bernard, Lucas;52;Chargeur Sans Fil;172.42,00;2025-01-17;carte de crédit;0674471639283;HIYDGBQP;46.1351;-60.1831;Sydney;Canada
08718921;WIlliam Thibault;59;Enceinte Bluetooth;233.33,00;06/09/2020;carte_credit;0432609310660;WUHHGBV14D6;45.44868;-73.81669;Pointe-Claire;Canada
09145450;Laurent-Benjamin Lachance;63;Appareil Photo;869.99,00;2020-03-18;carte_credit;0534749162472;KJDDGBA9IVX;42.8334;-80.38297;Norfolk County;Canada
